FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|COUNTY_NAME|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|MAP_NAME|DATE_CREATED|DATE_EDITED
219241|Big Rock Creek|Stream|CA|Mendocino|39.7362659|-123.5150179|39.71|-123.5747222|452|Cahto Peak|01/19/1981|06/08/2016
219242|Big Rock Creek|Stream|CA|Mendocino|39.7940434|-123.2719582|39.7805556|-123.3033333|437|Covelo West|01/19/1981|06/08/2016
219256|Big Slide Creek|Stream|CA|Trinity|40.6687512|-123.5042053|40.6597222|-123.5091667|367|Sims Mountain|01/19/1981|06/08/2016
219274|Big Twin Creek|Stream|CA|Siskiyou|41.3823587|-123.0875405|41.3629142|-123.1030968|923|Yellow Dog Peak|01/19/1981|12/18/2015
219281|Big Winters Creek|Stream|CA|Butte|39.6007213|-121.218016|39.6213889|-121.2091667|931|Clipper Mills|01/19/1981|12/18/2015
219293|Billings Creek|Stream|CA|Mendocino|38.8476849|-123.4102863|38.8460176|-123.3322303|182|McGuire Ridge|01/19/1981|06/08/2016
219295|Bills Creek|Stream|CA|Shasta|40.920432|-122.1025017|40.8986111|-122.0863889|435|Goose Gap|01/19/1981|12/18/2015
219297|Billy Creek|Stream|CA|Fresno|36.8902263|-119.2951227|36.8986111|-119.3325|292|Trimmer|01/19/1981|05/22/2017
219304|Birch Creek|Stream|CA|Mono|37.5285428|-118.6387348|37.5288889|-118.7002778|1911|Toms Place|01/19/1981|02/29/2016
219305|Birch Creek|Stream|CA|Mono|37.6974309|-118.3726157|37.7333333|-118.2894444|1641|White Mountain Peak|01/19/1981|02/29/2016
219308|Birchim Canyon|Valley|CA|Inyo|37.4365977|-118.5562301|37.4397222|-118.5702778|1348|Rovana|01/19/1981|02/29/2016
219309|Bird Creek|Stream|CA|San Benito|36.7838467|-121.3727124|36.7310711|-121.4502167|113|Tres Pinos|01/19/1981|04/22/2015
219333|Bittenbender Creek|Stream|CA|Siskiyou|41.8581822|-123.2353291|41.8630556|-123.2158333|401|Seiad Valley|01/19/1981|12/18/2015
219352|Black Diamond Creek|Stream|CA|Glenn|39.4123829|-122.5802678|39.4041667|-122.6136111|366|Stonyford|01/19/1981|12/18/2015
219356|Black Dog Creek|Stream|CA|Humboldt|40.834297|-123.9767247|40.8216667|-123.9958333|34|Korbel|01/19/1981|06/08/2016
219386|Black Oak Creek|Stream|CA|Mendocino|39.8126537|-123.4144617|39.7983333|-123.43|234|Iron Peak|01/19/1981|06/08/2016
219393|Black Oak Springs Creek|Stream|CA|Lake|39.1351701|-123.0402781|39.1627778|-123.0377778|621|Cow Mountain|01/19/1981|06/08/2016
219404|Black Rock Creek|Stream|CA|Lake|38.7299057|-122.6574871|38.7083333|-122.6636111|368|Mount Saint Helena|01/19/1981|06/08/2016
219415|Blackburn Gulch|Valley|CA|Santa Cruz|37.0557816|-121.9794047|37.0838889|-121.9691667|105|Laurel|01/19/1981|06/22/2017
219424|Blacks Canyon|Valley|CA|Modoc|41.4587794|-120.8513548|41.513778|-120.9380243|1310|Canby|01/19/1981|08/19/2016
219426|Blacksmith Creek|Stream|CA|Mono|38.1449197|-119.3829392|38.1068645|-119.4009956|2173|Buckeye Ridge|01/19/1981|08/17/2016
219428|Blackwell Canyon|Valley|CA|Mono|38.5882438|-119.4562763|38.5566667|-119.3983333|1679|Risue Canyon|01/19/1981|08/17/2016
219430|Blair Creek|Stream|CA|Trinity|40.2337587|-123.3061349|40.2391667|-123.2811111|836|Shannon Butte|01/19/1981|06/08/2016
219444|Blanton Creek|Stream|CA|Humboldt|40.576524|-124.0106043|40.6094444|-124.0291667|123|Hydesville|01/19/1981|06/08/2016
219449|Blind Horse Creek|Stream|CA|Siskiyou|41.0862508|-123.0544809|41.0536111|-123.0586111|918|Thompson Peak|01/19/1981|12/18/2015
219457|Bloods Creek|Stream|CA|Calaveras|38.4174126|-120.0596315|38.4936111|-120.0172222|1852|Tamarack|01/19/1981|08/17/2016
219464|Bloody Nose Creek|Stream|CA|Humboldt|40.9381887|-123.6186629|40.926522|-123.6456079|134|Salyer|01/19/1981|06/08/2016
219465|Bloody Run Creek|Stream|CA|Mendocino|39.6168242|-123.3577907|39.5591667|-123.3411111|326|Willis Ridge|01/19/1981|06/08/2016
219470|Bloomquist Creek|Stream|CA|San Mateo|37.2729988|-122.2974699|37.2566667|-122.2947222|61|La Honda|01/19/1981|07/09/2015
219471|Blooms Creek|Stream|CA|Santa Cruz|37.1652236|-122.224968|37.1625|-122.1869444|279|Big Basin|01/19/1981|04/22/2015
219478|Bloyd Creek|Stream|CA|Humboldt|40.3368072|-123.8575383|40.3244444|-123.8638889|61|Myers Flat|01/19/1981|06/08/2016
219480|Blucher Creek|Stream|CA|Sonoma|38.3776918|-122.7833233|38.347693|-122.8447152|22|Sebastopol|01/19/1981|06/06/2014
219484|Blue Canyon|Valley|CA|Fresno|36.9300332|-118.7456042|36.999273|-118.74743|1400|Slide Bluffs|01/19/1981|05/22/2017
219519|Blue Rock Creek|Stream|CA|Mendocino|39.9054296|-123.4730757|39.90654|-123.5964105|201|Updegraff Ridge|01/19/1981|06/08/2016
219525|Blue Slide Creek|Stream|CA|Humboldt|40.1434756|-123.9911454|40.175|-123.9308333|183|Ettersburg|01/19/1981|06/08/2016
219526|Blue Slide Creek|Stream|CA|Humboldt|40.4856932|-123.9614333|40.4972222|-123.9397222|74|Redcrest|01/19/1981|06/08/2016
219529|Blue Tent Creek|Stream|CA|El Dorado|38.8299004|-120.9779975|38.8798992|-121.0046655|239|Coloma|01/19/1981|02/18/2016
219530|Blue Tent Creek|Stream|CA|Tehama|40.2059886|-122.2161081|40.2590426|-122.3697261|80|Red Bluff East|01/19/1981|12/18/2015
219540|Bluff Creek|Stream|CA|Humboldt|40.1159779|-123.8003074|40.1238889|-123.7855556|88|Garberville|01/19/1981|06/08/2016
219541|Bluff Creek|Stream|CA|Trinity|40.1632037|-123.3794682|40.18|-123.4583333|621|Zenia|01/19/1981|06/08/2016
219542|Bluff Creek|Stream|CA|Humboldt|40.3395849|-123.8664275|40.323055600000004|-123.8661111|47|Myers Flat|01/19/1981|06/08/2016
219543|Bluff Creek|Stream|CA|Humboldt|41.2404039|-123.6533941|41.4495681|-123.6156184|84|Weitchpec|01/19/1981|06/08/2016
219583|Bogess Creek|Stream|CA|San Mateo|37.3149425|-122.3291378|37.3744444|-122.2980556|43|La Honda|01/19/1981|07/09/2015
219588|Bogus Creek|Stream|CA|Humboldt|40.1954202|-123.8817011|40.194587|-123.8569782|172|Ettersburg|01/19/1981|06/08/2016
219595|Boise Creek|Stream|CA|Humboldt|40.9467991|-123.6547756|40.9252778|-123.6594444|182|Willow Creek|01/19/1981|06/08/2016
219598|Bolan Creek|Stream|CA|Modoc|41.5604486|-120.3193941|41.5869444|-120.2936111|1676|Payne Peak|01/19/1981|08/19/2016
219599|Boles Creek|Stream|CA|Siskiyou|41.4468153|-122.4305732|41.4226503|-122.365015|917|Weed|01/19/1981|12/18/2015
219600|Boles Creek|Stream|CA|Modoc|41.9084203|-121.0065186|41.74772|-120.90718|1388|Sagebrush Butte|01/19/1981|08/19/2016
219624|Bonanza Gulch|Valley|CA|San Benito|36.7707919|-121.4116035|36.7455153|-121.4191041|220|Hollister|01/19/1981|04/22/2015
219628|Bond Creek|Stream|CA|Mendocino|39.7665431|-123.738353|39.7852778|-123.6677778|365|Leggett|01/19/1981|06/08/2016
219629|Bond Creek|Stream|CA|Humboldt|41.233735|-124.0214587|41.2322222|-124.05|26|Rodgers Peak|01/19/1981|06/08/2016
219630|Bond Valley|Valley|CA|Plumas|40.4428047|-121.1344018|40.4264375|-121.1378499|1873|Red Cinder|01/19/1981|05/16/2017
219652|Boot Lake Creek|Stream|CA|Lassen|41.0282303|-120.1513273|41.1055556|-120.1266667|1830|Boot Lake|01/19/1981|08/19/2016
219665|Borregas Creek|Stream|CA|Santa Cruz|36.9774506|-121.9277363|36.9955556|-121.9161111|4|Soquel|01/19/1981|04/22/2015
219671|Bosworth Creek|Stream|CA|Humboldt|40.353475|-123.7208688|40.3719444|-123.6838889|308|Blocksburg|01/19/1981|06/08/2016
219675|Bottle Creek|Stream|CA|Modoc|41.740721|-120.831355|41.7163889|-120.795|1492|Boles Meadow East|01/19/1981|08/19/2016
219677|Bottom Creek|Stream|CA|Mendocino|39.1985065|-123.4780655|39.2091667|-123.4513889|156|Bailey Ridge|01/19/1981|06/08/2016
219681|Boulder Creek|Stream|CA|Alpine|38.4176885|-119.7096196|38.4502778|-119.71|2109|Disaster Peak|01/19/1981|08/17/2016
219683|Boulder Creek|Stream|CA|Plumas|39.8329418|-121.2632962|39.8594444|-121.2702778|1454|Soapstone Hill|01/19/1981|08/19/2016
219684|Boulder Creek|Stream|CA|Trinity|40.06126|-123.4989128|40.0833333|-123.4530556|110|Lake Mountain|01/19/1981|06/08/2016
219685|Boulder Creek|Stream|CA|Trinity|40.9251423|-122.9589192|40.9197222|-122.9902778|1053|Siligo Peak|01/19/1981|06/08/2016
219686|Boulder Creek|Stream|CA|Trinity|41.1009782|-122.7761366|41.0288889|-122.8277778|891|Ycatapom Peak|01/19/1981|06/08/2016
219687|Boulder Creek|Stream|CA|Santa Cruz|37.1268911|-122.1210757|37.203278|-122.1994109|133|Castle Rock Ridge|01/19/1981|04/29/2015
219688|Boulder Creek|Stream|CA|Shasta|40.640982|-122.5908492|40.6032041|-122.6441837|370|Whiskeytown|01/19/1981|12/18/2015
219689|Boulder Creek|Stream|CA|Shasta|40.6595938|-122.4977913|40.6982042|-122.5369594|431|Shasta Dam|01/19/1981|12/18/2015
219690|Boulder Creek|Stream|CA|Siskiyou|41.6342996|-123.0994863|41.5859672|-123.0867076|724|Scott Bar|01/19/1981|12/18/2015
219691|Boulder Creek|Stream|CA|Del Norte|41.8998352|-123.867851|41.9045572|-123.8856292|588|Shelly Creek Ridge|01/19/1981|06/08/2016
219704|Boundary Canyon|Valley|CA|Inyo|36.7282915|-116.9741566|36.7865957|-116.9307682|737|Chloride City|01/19/1981|06/02/2017
219705|Boundary Creek|Stream|CA|Humboldt|40.8454078|-123.9878364|40.8270743|-124.0089473|29|Korbel|01/19/1981|06/08/2016
219745|Boyer Creek|Stream|CA|Santa Cruz|37.0943921|-122.2074683|37.1310578|-122.1991342|301|Davenport|01/19/1981|04/29/2015
219748|Boyes Creek|Stream|CA|Mendocino|39.3462751|-123.1483382|39.3622222|-123.1883333|310|Redwood Valley|01/19/1981|06/08/2016
219749|Boyes Creek|Stream|CA|Humboldt|41.3651225|-124.0225714|41.3690116|-123.9784037|45|Orick|01/19/1981|06/08/2016
219754|Bracken Brae Creek|Stream|CA|Santa Cruz|37.1388353|-122.1455209|37.1486111|-122.1475|196|Big Basin|01/19/1981|04/29/2015
219755|Brad Turner Creek|Stream|CA|Mendocino|39.6851562|-123.3580694|39.6762675|-123.3861254|279|Dos Rios|01/19/1981|06/08/2016
219756|Bradburn Creek|Stream|CA|Trinity|40.2113889|-123.3955556|40.2066667|-123.4566667|667|Zenia|01/19/1981|06/08/2016
219757|Bradford Creek|Stream|CA|Lake|38.7018497|-122.6002623|38.6805556|-122.6202778|405|Detert Reservoir|01/19/1981|06/08/2016
219771|Branciforte Creek|Stream|CA|Santa Cruz|36.9868944|-122.0138514|37.0838366|-121.9702373|13|Santa Cruz|01/19/1981|04/29/2015
219778|Brandy Creek|Stream|CA|Shasta|40.6234824|-122.557237|40.592093|-122.6608506|370|Igo|01/19/1981|12/21/2015
219783|Brannan Creek|Stream|CA|Humboldt|40.9465213|-123.6625537|40.9605556|-123.6966667|226|Willow Creek|01/19/1981|06/08/2016
219787|Brannin Creek|Stream|CA|Tehama|39.8746019|-122.173321|39.8376563|-122.3719377|71|Kirkwood|01/19/1981|12/21/2015
219793|Breckeen Creek|Stream|CA|Humboldt|40.7398609|-123.5486533|40.7352778|-123.5669444|320|Sims Mountain|01/19/1981|06/08/2016
219794|Bremer Creek|Stream|CA|Humboldt|40.9473552|-123.6111629|40.9391667|-123.5697222|146|Salyer|01/19/1981|06/08/2016
219797|Bret Creek|Stream|CA|Humboldt|41.0756871|-123.4994965|41.0655556|-123.4697222|1217|Trinity Mountain|01/19/1981|06/08/2016
219806|Bretona Creek|Stream|CA|Yolo|38.8176789|-121.9141347|38.7561111|-121.9480556|15|Zamora|01/19/1981|02/18/2016
219807|Brewer Creek|Stream|CA|Tulare|36.6999389|-118.5606527|36.702437|-118.4825963|2428|Sphinx Lakes|01/19/1981|11/20/2015
219809|Brewery Creek|Stream|CA|Tehama|40.1843218|-122.2377749|40.1934882|-122.274443|78|Red Bluff East|01/19/1981|12/21/2015
219815|Brickyard Creek|Stream|CA|Tehama|40.1701554|-122.234441|40.208209600000004|-122.368058|83|Red Bluff East|01/19/1981|12/21/2015
219817|Bridge Creek|Stream|CA|Santa Cruz|37.0296715|-121.901346|37.0533333|-121.8830556|96|Laurel|01/19/1981|04/29/2015
219818|Bridge Creek|Stream|CA|Mendocino|39.1501741|-123.4361204|39.1802778|-123.4583333|157|Bailey Ridge|01/19/1981|06/08/2016
219819|Bridge Creek|Stream|CA|Humboldt|40.2823634|-123.8572591|40.3086111|-123.8561111|49|Myers Flat|01/19/1981|06/08/2016
219820|Bridge Creek|Stream|CA|Humboldt|40.4254166|-123.9375424|40.4394444|-123.9138889|43|Redcrest|01/19/1981|06/08/2016
219821|Bridge Creek|Stream|CA|Humboldt|40.6920751|-124.0825553|40.7202778|-124.0822222|39|McWhinney Creek|01/19/1981|06/08/2016
219822|Bridge Creek|Stream|CA|Humboldt|40.0579215|-123.9736408|40.0481989|-124.0208635|276|Briceland|01/19/1981|06/08/2016
219823|Bridge Creek|Stream|CA|Humboldt|41.1920691|-123.9822901|41.1215145|-123.9861777|57|Bald Hills|01/19/1981|06/08/2016
219828|Bridges Creek|Stream|CA|Shasta|40.5548796|-121.7224879|40.565|-121.6586111|1256|Viola|01/19/1981|12/21/2015
219829|Bridges Creek|Stream|CA|Mendocino|39.9062613|-123.7533562|39.907095|-123.6919668|189|Piercy|01/19/1981|06/08/2016
219860|Broaddus Creek|Stream|CA|Mendocino|39.4201629|-123.3430656|39.3876653|-123.4419554|410|Willits|01/19/1981|06/08/2016
219865|Brock Creek|Stream|CA|Humboldt|40.2487537|-123.7194769|40.2047222|-123.7075|61|Fort Seward|01/19/1981|06/08/2016
219875|Brooks Creek|Stream|CA|Yuba|39.2190593|-121.3460718|39.2075|-121.3269444|70|Smartsville|01/19/1981|02/18/2016
219903|Browns Creek|Stream|CA|Trinity|40.6679225|-122.9905821|40.4276475|-122.9939112|469|Weaverville|01/19/1981|06/08/2016
219922|Brush Canyon|Valley|CA|Fresno|36.850015|-118.8532917|36.8852673|-118.8599601|779|Wren Peak|01/19/1981|04/18/2017
219924|Brush Creek|Stream|CA|El Dorado|38.8162898|-120.9288287|38.84|-120.9213889|208|Coloma|01/19/1981|02/18/2016
219925|Brush Creek|Stream|CA|Placer|39.2712952|-120.2065857|39.2705556|-120.2261111|1803|Truckee|01/19/1981|02/18/2016
219926|Brush Creek|Stream|CA|Shasta|40.4587678|-121.8686018|40.4925|-121.8647222|672|Manton|01/19/1981|12/21/2015
219927|Brush Creek|Stream|CA|Shasta|40.858203|-122.5847401|40.8411111|-122.5413889|709|Schell Mountain|01/19/1981|12/21/2015
219928|Brush Creek|Stream|CA|El Dorado|38.7949029|-120.6518732|38.8521256|-120.5788147|567|Slate Mountain|01/19/1981|02/18/2016
219929|Brush Creek|Stream|CA|Tehama|39.920159|-121.961372|40.0034924|-121.8891501|71|Richardson Springs NW|01/19/1981|12/21/2015
219930|Brush Creek|Stream|CA|Tehama|40.1576548|-122.3052765|40.1929315|-122.4194483|101|Red Bluff West|01/19/1981|12/21/2015
219942|Brushy Canyon|Valley|CA|Placer|39.0196238|-120.6615941|39.0013889|-120.6347222|556|Michigan Bluff|01/19/1981|02/18/2016
219944|Brushy Creek|Stream|CA|Lake|38.9604522|-122.4571995|38.9730556|-122.4116667|263|Wilson Valley|01/19/1981|06/08/2016
219945|Brushy Creek|Stream|CA|Placer|39.023231|-120.9171614|39.0347222|-120.9688889|265|Colfax|01/19/1981|02/18/2016
219946|Brushy Creek|Stream|CA|Yuba|39.5657244|-121.0610672|39.6033333|-121.0294444|889|Strawberry Valley|01/19/1981|02/18/2016
219947|Brushy Creek|Stream|CA|Humboldt|40.3918034|-124.1006008|40.4180556|-124.1155556|363|Scotia|01/19/1981|06/08/2016
219948|Brushy Creek|Stream|CA|Mendocino|39.6184907|-123.3136233|39.6326571|-123.2766785|325|Willis Ridge|01/19/1981|06/08/2016
219961|Bryant Creek|Stream|CA|Alpine|38.5382423|-119.6565623|38.5544444|-119.6838889|2026|Wolf Creek|01/19/1981|08/17/2016
219966|Bubbs Creek|Stream|CA|Fresno|36.7893825|-118.5509319|36.6963236|-118.3506507|1562|The Sphinx|01/19/1981|11/20/2015
219977|Buck Canyon|Valley|CA|Tulare|36.5496705|-119.0134383|36.56109|-119.0063623|337|Auckland|01/19/1981|12/04/2014
219979|Buck Creek|Stream|CA|Mendocino|39.9518178|-123.4450205|39.955|-123.4583333|203|Updegraff Ridge|01/19/1981|06/08/2016
219980|Buck Creek|Stream|CA|Mendocino|39.6554356|-123.6275169|39.6623797|-123.6172391|475|Lincoln Ridge|01/19/1981|06/08/2016
219982|Buck Creek|Stream|CA|Tehama|40.1095967|-122.8616773|40.0862631|-122.9639011|898|South Yolla Bolly Mountains|01/19/1981|12/21/2015
219983|Buck Creek|Stream|CA|Del Norte|41.6509508|-123.8456259|41.5817859|-123.8322917|300|Ship Mountain|01/19/1981|06/08/2016
219999|Buck Mountain Creek|Stream|CA|Humboldt|40.0673682|-123.7600273|40.1140341|-123.7369729|132|Garberville|01/19/1981|06/16/2016
220013|Buck Rock Creek|Stream|CA|Fresno|36.7527224|-118.8228809|36.7399451|-118.853993|1957|Wren Peak|06/14/2000|11/20/2015
220026|Buckeye Creek|Stream|CA|Yuba|39.5932244|-121.058845|39.6094444|-121.0722222|1043|Strawberry Valley|01/19/1981|02/18/2016
220027|Buckeye Creek|Stream|CA|Trinity|40.8140338|-122.8169686|40.8147222|-122.8708333|723|Trinity Dam|01/19/1981|06/16/2016
220028|Buckeye Creek|Stream|CA|Mono|38.2771414|-119.2548779|38.1724182|-119.4712768|1969|Mount Jackson|01/19/1981|08/17/2016
220030|Buckeye Creek|Stream|CA|Trinity|40.6948619|-123.506706|40.7034732|-123.4769831|330|Sims Mountain|01/19/1981|06/16/2016
220050|Buckhorn Canyon|Valley|CA|Lassen|40.8396205|-120.1452146|40.9082311|-120.0593783|1635|Observation Peak|01/19/1981|08/31/2016
220054|Buckhorn Creek|Stream|CA|Mendocino|39.5943273|-123.7125162|39.6172222|-123.6872222|51|Dutchmans Knoll|01/19/1981|06/16/2016
220071|Buckskin Creek|Stream|CA|Placer|39.100184|-120.31214|39.1244444|-120.3155556|1778|Wentworth Springs|01/19/1981|02/18/2016
220073|Bud Creek|Stream|CA|Mendocino|39.534048|-123.3261225|39.5261111|-123.3658333|598|Willis Ridge|01/19/1981|06/16/2016
220081|Buffalo Creek|Stream|CA|Sacramento|38.6335156|-121.2688384|38.6190718|-121.1635578|20|Citrus Heights|01/19/1981|02/18/2016
220085|Bug Gulch|Valley|CA|Siskiyou|41.4762464|-123.0886516|41.47|-123.1194444|1352|Yellow Dog Peak|01/19/1981|12/21/2015
220096|Bull Creek|Stream|CA|Santa Cruz|37.0524485|-122.0719083|37.0488889|-122.1036111|73|Felton|01/19/1981|04/29/2015
220098|Bull Creek|Stream|CA|Lassen|40.4832348|-120.0846546|40.3861111|-120.1069444|1439|Bull Flat|01/19/1981|08/31/2016
220099|Bull Creek|Stream|CA|Shasta|41.0479362|-121.8724948|41.0638889|-121.865|747|Skunk Ridge|01/19/1981|12/21/2015
220100|Bull Creek|Stream|CA|Trinity|41.3184812|-122.5558536|41.3177778|-122.5802778|1564|South China Mountain|01/19/1981|06/16/2016
220101|Bull Creek|Stream|CA|Mendocino|39.4740501|-123.3791779|39.4613889|-123.38|475|Burbeck|01/19/1981|06/16/2016
220102|Bull Creek|Stream|CA|Humboldt|40.3490282|-124.0011533|40.26|-123.9875|83|Bull Creek|01/19/1981|06/16/2016
220120|Bull Run Creek|Stream|CA|Alpine|38.437411|-119.8982372|38.4769444|-119.8836111|2001|Spicer Meadow Reservoir|01/19/1981|08/17/2016
220131|Bulliard Basin|Valley|CA|Yolo|38.6301829|-122.1227506|38.6386111|-122.1183333|385|Esparto|01/19/1981|02/18/2016
220135|Bullock Creek|Stream|CA|Mendocino|39.1001756|-123.4341759|39.1041667|-123.4105556|270|Philo|01/19/1981|06/16/2016
220141|Bulwinkle Creek|Stream|CA|Humboldt|41.0104034|-124.0909002|40.9981816|-124.0664549|5|Crannell|01/19/1981|06/16/2016
220144|Bummer Lake Creek|Stream|CA|Del Norte|41.7270592|-124.0689653|41.739444399999996|-124.0069444|98|Childs Hill|01/19/1981|06/16/2016
220151|Bunchgrass Creek|Stream|CA|Plumas|40.380993|-121.4621989|40.4052778|-121.4636111|1690|Reading Peak|01/19/1981|08/31/2016
220155|Bunchgrass Valley|Valley|CA|Shasta|40.6257142|-121.5705384|40.6394444|-121.6022222|1584|Thousand Lakes Valley|01/19/1981|12/21/2015
220161|Bunker Hill Canyon|Valley|CA|Inyo|36.9222306|-117.9464502|36.9532528|-117.974801|1468|Waucoba Canyon|01/19/1981|06/01/2017
220174|Burbeck Creek|Stream|CA|Mendocino|39.4279415|-123.4419558|39.445|-123.4258333|221|Burbeck|01/19/1981|06/16/2016
220175|Burch Creek|Stream|CA|Tehama|39.8146033|-122.0647056|39.8634896|-122.3508263|43|Foster Island|01/19/1981|12/21/2015
220180|Burger Canyon|Valley|CA|Yolo|38.8193454|-122.0880272|38.8272222|-122.1155556|144|Bird Valley|01/19/1981|02/18/2016
220181|Burger Creek|Stream|CA|Mendocino|39.7237665|-123.3658479|39.6540458|-123.3861251|258|Dos Rios|01/19/1981|06/16/2016
220189|Burgoyne Creek|Stream|CA|Sacramento|38.5074082|-121.0327209|38.5344444|-121.0408333|59|Folsom SE|01/19/1981|02/18/2016
220202|Burney Creek|Stream|CA|Shasta|41.0212717|-121.6558207|40.7262671|-121.7483247|835|Burney Falls|01/19/1981|12/21/2015
220204|Burney Valley Creek|Stream|CA|Siskiyou|41.6123511|-123.2914407|41.5627778|-123.2897222|943|Ukonom Lake|01/19/1981|12/21/2015
220209|Burns Creek|Stream|CA|Humboldt|40.3218058|-124.0347645|40.3066667|-124.0563889|141|Bull Creek|01/19/1981|06/16/2016
220210|Burns Creek|Stream|CA|Santa Cruz|37.1191136|-121.9607919|37.1432796|-121.9896816|216|Laurel|01/19/1981|04/29/2015
220211|Burns Creek|Stream|CA|Mendocino|39.8968185|-123.4800202|39.8370972|-123.5014085|249|Updegraff Ridge|01/19/1981|06/16/2016
220235|Burnt Shanty Creek|Stream|CA|El Dorado|38.7951788|-120.9804975|38.7761111|-120.9388889|178|Coloma|01/19/1981|02/18/2016
220236|Burr Creek|Stream|CA|Humboldt|40.4687525|-123.6614265|40.45|-123.6294444|668|Larabee Valley|01/19/1981|06/16/2016
220237|Burr Creek|Stream|CA|Humboldt|40.4043071|-123.7875385|40.4512517|-123.7444833|241|Bridgeville|01/19/1981|06/16/2016
220239|Burr Valley|Valley|CA|Tehama|40.1473764|-122.3938905|40.1477778|-122.4669444|147|Blossom|01/19/1981|12/21/2015
220252|Burton Creek|Stream|CA|Napa|38.6043506|-122.3666448|38.6024063|-122.4616465|169|Chiles Valley|01/19/1981|02/18/2016
220272|Butcher Ranch Creek|Stream|CA|Sierra|39.6226754|-120.7238311|39.6376762|-120.677163|1546|Sierra City|01/19/1981|02/18/2016
220274|Butcherknife Creek|Stream|CA|Lake|38.7701798|-122.429979|38.7530556|-122.4408333|192|Jericho Valley|01/19/1981|06/16/2016
220275|Butcherknife Creek|Stream|CA|Shasta|41.1143238|-122.0358337|41.1440468|-122.016111|867|Shoeinhorse Mountain|01/19/1981|12/21/2015
220279|Butler Creek|Stream|CA|Mendocino|39.7376551|-123.7066856|39.7579322|-123.6677969|430|Lincoln Ridge|01/19/1981|06/16/2016
220281|Butler Slough|Stream|CA|Tehama|40.1029345|-122.1288805|40.1584897|-122.132771|68|Gerber|01/19/1981|12/21/2015
220286|Butte Canyon|Valley|CA|Amador|38.3124149|-120.7207668|38.3352778|-120.7080556|184|Mokelumne Hill|01/19/1981|02/18/2016
220289|Butte Creek|Stream|CA|Humboldt|40.2215312|-123.8230895|40.1875|-123.845|60|Miranda|01/19/1981|06/16/2016
220290|Butte Creek|Stream|CA|Humboldt|40.4479195|-123.6564258|40.4197222|-123.7088889|697|Larabee Valley|01/19/1981|06/16/2016
220302|Butterfly Creek|Stream|CA|Trinity|40.9298555|-123.6236628|40.9248554|-123.6419966|135|Salyer|01/19/1981|06/16/2016
